"ה הסכם ל הקמת ממשלת אחדות נחתם ו מביא עם הוא ב שורה גדולה ל תומכי ה לגליזציה ש מעולם לא היו קרובים יותר להגשים את חלום של הם . שני ה צדדים , נתניהו ו גנץ , התחייבו כי יקדמו הסדרת שוק קנאביס חוקי ו למרות התנגדות מפלגות קיצוניות סביר ש תמיכת ח""כים ב אופוזיציה תספיק . פרטים :"	0.0
בשקט מרחיבה חברת ה קנאביס ה ישראלית הותיקה IMC את פעילות של היא ב ה ארץ ו ב ה עולם . ב ה שבועות ה אחרונים קיבלה היתר יוצא דופן ל ה ייבוא 4 טון קנאביס ל גרמניה , ו חתמה על הסכם הפצת 13.5 טון קנאביס דרך סופר - פארם ב ישראל . פרטים נוספים :	0.0
תביא של הוא את שלום חנוך ו את מירי אלוני 50 ק''ג מריחוא של היא מפעל בירה ו נפתח וודסטוק ב בלפור . ה בייבי בום ש הולך להיות ב פלורנטין ב ינואר	0.0
משרד ה ביטחון דואג ל אני ל ה פרחים אורגניים משובחים , ו אני ה אחרון ש יכול להתלונן ! אבל עדיין , נכון יהיה לתת ל צרכני קנביס לגדל 3 צמחים בגין היא : חוקית ! עלי הצמח,לא רק ה פרחים הם ל מאכל . גם ל חתולים ו כלבים . מניסיון . …	0.0
ל גליזציה הופכת את כל ה סיפור ה זה ל מיותר ו תמזער את הוא עד כדי תעלים את הוא לחלוטין …	0.0
קנאביס זה מוצר יסוד	0.0
תדעו ש סופר פארם משתפת מלאי קנאביס ב בתי מרקחת של היא ב טלגר של הם .twitter . com / 18IRNq5Pm Y	0.0
עוד ב שורה טובה : יועז ה נדל , תומך ל גליזציה , יכהן בועדת ה שרים ל ענייני חקיקה . ועדה זו היא כמובן ה שער ה בלעדי ל אישור הצעות חוק ב ישראל .	0.0
הצעת מדיניות : סגר ל שנה , ל גליזציה של כל ה סמים , כולם בעצם בריטריט כפוי עם סמים , אחרי שנה הארה ה מונית , אבולוציה חברתית ו שלום עולמי ! …	0.0
התחתנתי את אני ב גיל 23 , נהייתי אבא ב גיל 25 , התברגנתי ל מקסימום ו מאז ש התחלתי לגדל עציץ קנביס אני יושב ל יד של הוא לפחות שעה ב יום ו מסתכל איך ה רוח משתובבת בין על הוא ה בריאים ו מרגיש בשל ל פנסיה	0.0
ה גיע ה זמן ל לגליזציה של קנאביס ל ה אנשים בוגרים | פרופ' קרס של הוא …	0.0
שמח לראות ש ה ממשלה מקדמת ל גליזציה ל ה טח.פהחויחה . com/kySzhsQj G8	0.0
למי ש חלם ש תהיה ל גליזציה כל עוד ה חרדים דתיים - שונות יהיו חלק מ ה קואליציה ה עתידית : זה לא יקרה . הם בחיים לא יתנו ל זה קצה של ידית , ו אם כן - זה יהיה ב מחיר זה ש הכל יהיה ב שליטת ה מדינה ו ב מחיר מופקע ( הרי חייבים להכניס את ה רבנות ב דלת ה אחורית כי יש שם כסף . ) , ש תהיה סגורה ב שבת . עפ'י חוק .	0.0
"ח""כ שלמה קרעי ל ה שאלה האם הוא בעד או נגד ל גליזציה : "" זה לא נושא שרלוונטי אלי "" . אז בדקנו karhi ו מסתבר ש לגליזציה ב גימטריה זה "" לפי ה הלכה "" ו גם "" ייטב ב עין של הוא "" . שקול שוב !"	0.0
"חוקרים מרמב""ם : "" קנאביס עשוי לסייע ל ה חולים קשים ב קורונה "" - …pic .twitter. com/erga9uv6 c u"	0.0
קחו תכנית ב ישול הכי בייסיק , הוסיפו קנביס ו זכית של הם ב תשומת לבי ה בלתי מעורערת ! מריירת קשות ו מתה מקנאה על זמינות חמרי ה גלם , על ה דרך ה קלה , ה נוחה ו הטעימה לצרוך טיהייצ׳סי בלי להציק ל ריאות , מתבאסת ש השפע ה זה כה רחוק ו בלתי ניתן ל השגה , הפומו הכי פראי אי פעם CookedwithCannabis ב נקהורדות	0.0
זהות : ל גליזציה זה רעיון טוב , יאללה לשחרר את ה צמח ל גליזציה : …	0.0
"קנאביס טוב בשביל כל דבר כמעט פטריות מדהימות נגד דיכאון , פוסט טראומה ו עוד בעיות נפשיות קשות , גם MDMA ו עוד לא מעט "" סמים "" . ...תקראו את הוא , תלמדו ו תתמסטלו ב אחריות"	0.0
מאז ש אני מחלק ל אני את ה צריכת קנביס לקצת במשך על היום במקום להתמסטל ממש ב ה ערב לפני ה שינה אני ב מצב הרבה יותר טוב . אני ממש שוקל להפסיק תקופה עם ה כדורים כדי ל העזר רק ב קנביס . מישהו ניסה ?	0.0
אתם הם מבינים ל מה צריך ל גליזציה ? אנשים ימשיכו לעשן חומר מרוסס ו יגמרו כמו פייגלין …	0.0
ה ממשלה החיה ב סרט של אנחנו ״תאשר״ ל ה אנשים לפגוש חברים . לא פלא ש אין ו לא תהיה ל גליזציה . ב טח הם מפחדים ש אם יעשו את ה וויד חוקי אז אנשים יעשנו .	0.0
- FDA הודיע כי יאפשר ל רופאים לרשום את ה תרופה ל אפידיולקסח של חברת ה תרופות ה בריטית GW ה מכילה את מולקולת ה קנאביס CBD גם עבור חולים ש סובלים מ ה תסמונת ה גנטית ל טוברוס סקלרוזיס' . פרטים נוספים :	0.0
ב ה מקום להקים קבינט פיוס לאומי הרבה יותר פשוט לעשות לגליזציה. . . .	0.0
ה רעיון של מוסף 7 ימים של ידיעות היה נחמד . לקיים משאל בין 120 החכים על ליגליזציה של מריחואנה . כמה מ נתשובות היו מעניינות , אבל ה כישלון היה ב כך ש - 59 חכים לא השיבו כלל ו לכן ה ממצאים אינם משקפים דבר ו ל מסקנות אין ערך . היו צריכים לעכב ה פרסום עד ל איסוף תשובות מעוד 30 - 40 ח״כים לפחות .	0.0
אני יזמת קנאביס ו בידיים של אני יושב ה מפתח ל גליזציה . . . .. . ה בעיה היא ש אני סטלנית ב צורה הכי מזוקקת שיש , ככה ש לוקח ל אני טונה זמן ל ארגן ל אתם ל גליזציה . ....אית של אתם הסליחה ל גליזציה	0.0
ש מעו אנחנו צריכים לצאת ל רחובות , עד ש תהיה ל גליזציה . תדמיינו ש עכשיו יכלתם ללחוץ על 2 כ פתורים ב ה טלפון , היה יורד ל אתם 80 שקל מ ה אשראי , ו חצי ש עה אחרי זה היה מגיע אל אתם שליח עם 5 גרם . בלי להתעסק עם מזומן ו ב מחירים נורמלים . אין שום סיבה ש זה לא יקרה , חוץ מ אטימות של מקבלי ה החלטות .	0.0
"ח""כ מיכאל ביטון , שר לעתיד ב משרד ה ביטחון ( כחול לבן ) , מסר ל מגזין קנאביס כי יתמוך ב הצעת חוק ל לגליזציה ב ישראל ( "" ב ה הסדרה מדודה ו זהירה "" ל דבר של הוא ) 4"	0.0
אחרי ש כל ה עסק ה זה ייגמר , ה דבר ה ראשון ש יקרה ב ה עולם זה ל גליזציה גלובאלית . כל מקום צריך תעשייה ש צומחת ב מהירות , ש תמיד יש ל היא ביקוש ב כדי להניע שווקים מתים . רעיון לא כ ה זה רע , לא ?	0.0
פייגלין כבר שר ? שואל בשביל חבר ש כולם הבטיחו ל הוא ל גליזציה .	0.0
ה הצעה של אנחנו : ל גליזציה ב אילת - פיילוט שייכנס ל תוקף מיידית ו יהפוך את אילת ל ה יעד תיירותי בינלאומי . זורם ? pic .twitter.com/L8csAMMYE p	0.0
מדובר ב צעד משמעותי ל ה יצואנים ו ל תעשייה ה ישראלית , ש תאפשר גם הרחבת אפשרויות ה ייצוא ב ענף ו גם הגדלת ה תעסוקה ו העסקת עובדים חדשים ב תחום , במיוחד ל ה אור ה ביקוש ה רב ב ה עולם ל מוצרי קנאביס רפואי מ ישראל …	0.0
גם ב אילינוי אפשר לעשן כבר גראס כמו בני אדם , מדכא לחשוב כמה אנחנו תקועים פה . …	0.0
אם ימינה לא תהיה ב ה ממשלה ו ה ממשלה תעשה ל גליזציה זו תהיה ה ממשלה ה טובה ב תולדות	0.0
זה יקרה מיד אחרי ש פייגלין ימונה ל שר ל ענייני קנאביס רפואי . ממש יום לאחר מ כן : ) …	0.0
מכירים את זה שבחי ב ילה של גראס , יש איזה גבעול ב ה עובי של גזע עץ ב אובב , ש עוקר את ה שיניים של ה גריינדר ו אחר כך מעשנים קצת פלסטיק ? מכירים ? ? ? אהה ? ? ?	0.0
קאנומד : הסכם נוסף ל ה ייצוא קנאביס ל גרמניה ב היקף של כ - 10 מיליון אירו	0.0
"ב יום של הוא ה אחרון ב ה תפקיד מפרסם שר ה כלכלה 1 את ה צו ה סופי ל ה ייצוא קנאביס מ ישראל , אך ה היתר ב ה פועל עדיין נמצא בידי משרד ה בריאות ש מתעכב בגלל 3 סיבות מרכזיות . "" אם זה לא יקרה ב מהרה ה ענף יקרוס , אין סיבה ל עכב מנוע כלכלי עצום כ ה זה , "" טוענים ב ה תעשייה . ל ה פרטים :"	0.0
פעם נלחם של הוא על ה שיח ה ציבורי תלשו פרח פה ו שם רמסו קצת ו עקרו כמה היום נלחמים על עץ ה חיים על קן ה נחשים על כף ה מאזניים על כד ה רגשות על כף נקיה ב ספטאלסקראב אם רק היו משאירים את ה שיח ו נותנים ל הוא ל גליזציה הרבה היה אחרת	0.0
שמעתי ש עושים ל גליזציה ל מריחואנה . . ב אמת ה גיע ה זמן ! זה היא יקל גם כאבים נפשיים , גופניים , ו יוזיל את ה חומר . . אגב יוזיל מה עם ל גליציה ל טבק ?	0.0
ה עם רוצה מריחוא של היא !	0.0
אמיר אוחנה ה שר ל בטחון פנים ? אפשר לשתול עציצי קנאביס	0.0
וירוס COVID - 19 אילץ מיליוני אנשים להיכנס ל מצב ה סגר ב בית של הם ( בידוד ) . זהו אירוע מלחיץ , ו איננו יכולים להתפשר על ב ריאות של אנחנו ה נפשית . אנו , ה אנשים , דורשים ש תינה של הן ל אנחנו הזכות לגדל קנאביס ב ביתין של אנחנו ו ה זכות להשתמש ב הוא ל הורדת ה לחץ ה נלווה ל מצבין של אנחנו ה נוכחי . אנא חתמו על ה עצומה :	0.0
לא צחוק , ה מדינה צריכה לחלק ל כ ו ל ם גראס רפואי . אחרת נמצא את עצמנו קוברים מ תאבדים כ תוצאה מ ה משבר ה כלכלי	0.0
ל גליזציה תעזור גם פה . …	0.0
"סקר חדש של מכון ה מחקר מראה כי רוב מוחלט מ תושבי מדינות ארה""ב ש התירו שימוש חוקי ב קנאביס ( "" ל גליזציה "" ) מרוצים מ תוצאות ה מהלך ו מגדירים את הוא כה צלחה ל טיפולכם pic.twitter . com/cOn q 85RsCn"	0.0
ה תקלחתי ו פשוט נשארתי ערום מול ה מאוורר חם ל אני ! ! ! אני לא יכול לחשוב על משהו אחר חוץ מ זה ש חם ם ם ם ם ם ו אני לא ארגע עד.. . . אוווווו קנביס	0.0
בסוף ממשלת ה אחדות היא לא כל כך גרועה , אנחנו כבר עם ל גליזציה חלקית ו תיקון ל חוק ה פונדקאות ב דרך אבל הכי קל לצעוק מ ה יציע .	0.0
"דרך אגב , לא ברור ל אני איך טראמפ עוד לא עשה ל גליזציה ל קנאביס ב ארה""ב . כל מה ש דרוש זה להורות ל - FDA להוציא את ה קנאביס מ רשימת ה סמים ה מסוכנים . הוא לא צריך את ה קונגרס בשביל זה . זה ה צעד הכי קל ו פופוליסטי ש הוא יכול לעשות , ש ייתן ל הוא המון תמיכה לקראת ה בחירות ב נובמבר . …"	0.0
קנאביס רפואי ל טיפול באנדומטריוזיס. . . … דרך	0.0
הורים יקרים , לפני ש אתם נכנסים ל ה היסטריה אחרי ש גילית של הם ש הילד של אתם מעשן קנאביס , זיכרו ש אתם דוחפים ל הוא קוק ו אמפטמינים ב המלצת רופא ה משפחה .	0.0
חוקר של הם מרמב''ם : ' 'קנאביס עשוי לסייע ל ה חולים קשים ב קורונהחו .	0.0
ענף ה מסעדנות ב קריסה . ב אמת קריסה הפעם . מציע לאפשר ל הם למכור קנאביס .	0.0
קנאביס ו - CBD ל בריאות ה גוף ו ה נפש מדריך חיוני ל שימוש ב ה תרופה ש קיבלנו מ ה טבע כדי להקל על מתח נפשי , חרדה , כאב כרוני ו עוד …	0.0
תקשיב של הוא , יש פה הזדמנות נדירה להשתמש ל טובה ב מסורות ה יהודיסטיות לדרוש ל גליזציה ב שם חופש ה דת …	0.0
ל גליזציה של מריחואנה	0.0
יולי אדלשטיין , תפרסמו את מספר ה מבריאים מקורונה כי כמעט כולם מבריאים , מלבד ה חולים מ מחלות אחרות . גל שני של ה סטריה מיותרת . ב ישראל אין קורונה . לא מכירה אפילו אחד שחלה או חולה . אם אפשר אירועים עם 50 איש . אפשר גם תפילות בתי כנסת . השתגעתם ? ! קחו קנאביס ו תרגיעו . בורא עולם שולט כאן לא אתם !	0.0
חדשות טובות ! 70,000 מ טופלי קנאביס יוכלו לקבל כעת מרשמים מרופאים מומחים במקום רישיונות מ משרד ה בריאות . ב ה שנים ה אחרונות מחירי ה קנאביס ה רפואי זינקו מ - 370 ש״ח ב חודש , ללא הגבלת כמות , ל - 750 - 3,000 ש״ח ב חודש לפי ה כמות . ב מסגרת ה רפורמה , מטופלי ה קנאביס יקבלו 50 % סבסוד . …	0.0
"ח""כ יואב קיש , תומך ל גליזציה מובהק , יהיה סגן שר ה בריאות ה בא . מ משלהירוקה"	0.0
ה ממשל שיקר כדי להפחיד . אז ה ציבור גילה את ה שקר ו לא מאמין ל מילה נוספת . ה קורונה ו הפללת צרכני קנאביס - אותה שיטה , את הוא כישלון	0.0
ב היעדר מנועי צמיחה ב ה תוכנית ה כלכלית ( מודל 4.0 ) האם דווקא עכשיו זה ה זמן ל קדם ל גליזציה ? מחשבות 1 . יתרון יחסי ב ה פריון חקלאי , שימוש נרחב ב חממות ב חקלאות ה מקומית , זמן גידול מהיר יחסית ו ידע מקומי קיים יכולים להפוך את תהליך ה הסבה ל קצר ו זול יחסית . >>>	0.0
ה בעיות ה קשות ב ישראל ש אפשר לעשות משהו כדי לקדם ל הן פיתרון , לפי סדר חשיבות . 1 . משפט של ראש ממשלה מכהן על חשד ב ה שוחד מרמה ו הפרת אמונים . 2 . שאין ל גליזציה של קנאביס ו מוצר של הוא . 3 . קריסה כלכלית של אנשים בגלל ה קורונה . שאר ה דברים אין ממש הרבה מה לעשות	0.0
"כש ניסחו את ה חוק ה זה ב מאי 2018 קבעו ב תחילה ש ה קנס יהיה 500 - 1000 ש""ח ב ה פעם ה ראשונה ו - 1000 - 2000 ש""ח ב ה פעם ה שנייה - ש זה פחות מ ה קנסות ש נקבעו ב ה חוק קנסות ה קנאביס של ארדן . פנינו אז אל שרת ה משפטים דאז שקד ב ה שאלה האם זה אומר ש היא חושבת ש צריכת זנות חמורה פחות מ צריכת קנאביס . אז הכפילו . …"	0.0
ה תיקונים ב רפורמת ה קנאביס ה רפואי על הם עמל סגן שר ה בריאות יואב קיש מ אז נכנס ל תפקיד של הוא , יוצגו ב יום רביעי ב - 9:35 ב וועדת ה עבודה , ה רווחה ו ה בריאות של ה כנסת .	0.0
ה בעיה עם זה ש כל ה ילדים ב בית זה ש אי אפשר לעשן קנביס רפואי בלי ש איזה ילד ישאל : ״ אמא , מה זה הריח הזה? ״ . משמועות אני יודעת	0.0
ל ה קקפחיחה in line to see the show ל ה קפחחה t כל כך מתגעגע להיות ב הופעת רוק , ענן עדין של גראס סביבי , לאבד את זה ב חברת זרים . …	0.0
"אתם חושבים ש ה קורונה נרגעה מספיק כדי ש נדבר שוב על קנביס רפואי ? אז נזכיר ש יש אנשים חולים מאוד ש ממשיכים ל שלם 1000 - 1500 ו גם 2000 ש""ח *מדי חודש* ל קנביס כדי להרגיש קצת יותר טוב . חולי סרטן . ילדים עם אוטיזם . מחלות מעי דלקתיות . . . 370 ש""ח הפכו ל 1500 ש""ח ב רפורמה , ו ה בטחות ל תיקון נזרקו לפח>>"	0.0
די אירוני ש מחלקים סמים ב מחאות ב בלפור כש ה דבר ה טוב ה יחיד ש יצא מ ה ממשלה ה זאת זה ל גליזציה	0.0
מסעדנים . . . 6x0BgFqG r5 מציע לבקש ש יאשרו ל אתם למכור קנאביס , ב סגנון אמסטרדם . תרוויחו הרבה יותר ו אז אולי גם ה אוכל יעלה פחות .	0.0
ל גליזציה עכשיו ו ב תמיכת ה מפלגות ה חרדיות ! ל ה טח.פהחויחה . ל ה קפפפויטויויחה	0.0
